垃圾		  0.173095
手机		  0.114964
广告		  0.070160
像素		  0.040791
版本		  0.035307
内存		  0.026239
习惯		  0.025426
问题		  0.021667
时间		  0.021476
画面		  0.018936
团队		  0.015738
内容		  0.015593
太假		  0.015552
速度		  0.009016
权限		  0.008782
差评		  0.007261
信息		  0.006382
总会		  0.006308
评价		  0.005466
客服		  0.005266
不卡		  0.004841
